Party,Criminal Case,Total Assets,Liabilities,state,Education
INC,2,590000,74,MAHARASHTRA,10th Pass
INC,7,190000,10000,MAHARASHTRA,12th Pass
BJP,0,30000,2400,RAJASTHAN,Post Graduate
RJD,5,60000,10000,TAMILNADU,12th Pass
JD(U),0,20000,2900,ARUNACHALPRADESH,12th Pass
YSRCP,7,190000,50000,ANDHRAPRADESH,10th Pass
IND,0,0,50000,RAJASTHAN,10th Pass
AITC,0,10000,400,WESTBENGAL,Graduate
BJP,0,9800,0,HIMACHALPRADESH,Graduate
SHS,1,0,900,MAHARASHTRA,Others
NCP,0,140000,0,MAHARASHTRA,10th Pass
BJD,3,210000,100,ODISHA,Graduate
Tipra Motha Party,0,5000,0,TRIPURA,Post Graduate
YSRCP,5,30000,30000,ANDHRAPRADESH,Post Graduate
YSRCP,1,0,2300,ANDHRAPRADESH,12th Pass
DMK,6,130000,70000,TAMILNADU,8th Pass
BJP,0,30000,6200,GUJARAT,Graduate Professional
BJP,0,110000,1200,UTTARAKHAND,Graduate
TDP,0,140000,10000,ANDHRAPRADESH,Graduate
BJP,0,20000,5000,MANIPUR,12th Pass
INC,14,560000,40000,KARNATAKA,Graduate Professional
BJP,0,0,10000,RAJASTHAN,Post Graduate
INC,0,20000,3300,MADHYAPRADESH,Graduate
AIADMK,1,10000,0,TAMILNADU,12th Pass
BJP,0,7400,700000,KARNATAKA,10th Pass
INC,13,30000,3400,KARNATAKA,Graduate Professional
AITC,1,20000,6300,WESTBENGAL,Graduate
BJP,0,50000,5000,UTTARPRADESH,Graduate Professional
INC,3,60000,20000,MADHYAPRADESH,12th Pass
BJP,3,20000,400,MADHYAPRADESH,Graduate
NCP,0,5700,2000,MAHARASHTRA,10th Pass
BJD,4,8200,100,ODISHA,12th Pass
INC,0,20000,20000,CHHATTISGARH,Graduate
Tipra Motha Party,1,10000,0,TRIPURA,Post Graduate
AIADMK,1,30000,0,TAMILNADU,10th Pass
BJP,0,30000,1100,UTTARPRADESH,Graduate Professional
INC,0,2400,300,UTTARAKHAND,Graduate
BJP,6,2500,100000,MADHYAPRADESH,Graduate
CPI(M),0,2700,0,TRIPURA,12th Pass
BJP,0,40000,10000,BIHAR,Doctorate
AAP,0,20000,300,PUNJAB,12th Pass
NPP,0,3500,0,MEGHALAYA,Post Graduate
NCP,0,20000,10000,MAHARASHTRA,Graduate
BJP,3,30000,3400,BIHAR,Graduate Professional
BJP,0,180000,6200,MAHARASHTRA,10th Pass
BJP,0,1000,0,UTTARPRADESH,Graduate
DMK,0,90000,20000,ANDHRAPRADESH,Post Graduate
AAP,0,150000,1600,PUNJAB,8th Pass
INC,0,20000,100,UTTARAKHAND,12th Pass
SHS,0,40000,0,MAHARASHTRA,Graduate
BJP,2,70000,10000,MADHYAPRADESH,Graduate
INC,4,920000,400,MADHYAPRADESH,Graduate
CPI,3,20000,0,KERALA,Graduate Professional
BJP,1,1750000,330000,WESTBENGAL,Others
YSRCP,0,420000,170000,ANDHRAPRADESH,Post Graduate
IND,1,9000,0,PUNJAB,10th Pass
BJP,3,60000,10000,MADHYAPRADESH,Doctorate
BJP,0,100000,10000,RAJASTHAN,Literate
INC,14,120000,20000,KARNATAKA,Graduate
RJD,5,30000,6000,BIHAR,Graduate
INC,2,1260000,340000,KARNATAKA,Graduate
BJP,4,60000,1100,WESTBENGAL,Graduate
INC,0,710000,170000,KARNATAKA,Graduate Professional
YSRCP,0,140000,100000,ANDHRAPRADESH,Graduate
BJP,0,250000,50000,RAJASTHAN,12th Pass
BJP,0,110000,1200,ASSAM,Graduate Professional
JD(U),1,9100,300,BIHAR,Doctorate
BJP,0,400,0,MAHARASHTRA,8th Pass
DMK,6,40000,7200,TAMILNADU,Graduate Professional
CPI(M),4,4200,100,KERALA,Graduate Professional
BJP,8,50000,3500,WESTBENGAL,Graduate
BJP,5,8100,28,RAJASTHAN,10th Pass
BJP,0,1200,200,CHHATTISGARH,Post Graduate
BJP,0,310000,180000,GUJARAT,10th Pass
BJP,0,20000,10000,MADHYAPRADESH,10th Pass
Tipra Motha Party,1,1300,0,TRIPURA,Post Graduate
YSRCP,7,220000,10000,ANDHRAPRADESH,Post Graduate
SP,1,40000,4100,UTTARPRADESH,Post Graduate
INC,10,20000,800,KERALA,Graduate
BJP,3,30000,280000,KARNATAKA,12th Pass
BJP,0,5600,2700,JHARKHAND,Post Graduate
AAP,0,9000,30000,PUNJAB,Post Graduate
Tipra Motha Party,0,1300,0,TRIPURA,Post Graduate
DMK,49,30000,900,TAMILNADU,12th Pass
INC,3,20000,4000,KERALA,10th Pass
SP,7,190000,30000,MAHARASHTRA,10th Pass
SP,0,130000,0,UTTARPRADESH,12th Pass
DMK,9,5100,7400,TAMILNADU,8th Pass
BJP,0,30000,0,UTTARAKHAND,Post Graduate
SP,43,30000,0,UTTARPRADESH,Post Graduate
IND,0,0,200,ASSAM,Graduate
INC,0,9600,340000,RAJASTHAN,Graduate Professional
NPP,0,30000,3500,UTTARPRADESH,Graduate
BJP,8,6400,2900,MAHARASHTRA,10th Pass
INC,0,10000,4000,CHHATTISGARH,10th Pass
INC,1,9900,140000,KARNATAKA,Graduate Professional
DMK,12,130000,10000,TAMILNADU,Graduate
JD(S),3,100000,20000,KARNATAKA,Graduate
SP,0,6600,500,UTTARPRADESH,Graduate
BJP,1,6600,1300,RAJASTHAN,Post Graduate
NCP,0,120000,0,NAGALAND,Graduate
AIADMK,1,0,0,TAMILNADU,10th Pass
DMK,12,70000,1700,TAMILNADU,Graduate
SHS,0,10000,0,MAHARASHTRA,Graduate
BJP,0,20000,0,GUJARAT,5th Pass
IND,0,6800,0,DELHI,Graduate
BJP,0,0,200,GOA,Others
INC,6,60000,2000,MAHARASHTRA,Graduate
SP,0,110000,0,ASSAM,Graduate Professional
YSRCP,0,220000,30000,ANDHRAPRADESH,12th Pass
SHS,18,170000,40000,MAHARASHTRA,10th Pass
RJD,5,5000,0,BIHAR,Graduate
BJP,1,70000,100,ODISHA,Graduate
DMK,8,20000,7400,TAMILNADU,10th Pass
AITC,1,4300,300,WESTBENGAL,Graduate
IND,0,0,600,UTTARAKHAND,10th Pass
BJP,0,30000,2700,UTTARPRADESH,Graduate
SHS,1,0,4900,MAHARASHTRA,10th Pass
SP,0,60000,1000,UTTARPRADESH,Graduate
INC,3,30000,9500,KARNATAKA,Graduate
DMK,5,60000,0,TAMILNADU,Post Graduate
BJD,0,10000,1100,ODISHA,12th Pass
INC,1,40000,10000,BIHAR,Graduate
BJP,0,20000,40000,MAHARASHTRA,5th Pass
BJP,0,320000,120000,MADHYAPRADESH,Others
AAP,10,0,0,PUNJAB,12th Pass
BJD,0,170000,40000,ODISHA,12th Pass
BJP,1,9000,0,WESTBENGAL,Graduate
IND,0,180000,170000,MAHARASHTRA,10th Pass
BJP,0,540000,10000,GUJARAT,10th Pass
BJP,0,110000,5700,ASSAM,Graduate
INC,0,800000,180000,GUJARAT,10th Pass
BJP,0,40000,4000,CHHATTISGARH,Graduate
BJP,0,20000,4600,GUJARAT,10th Pass
INC,0,0,0,MADHYAPRADESH,12th Pass
INC,0,340000,180000,KARNATAKA,Post Graduate
BJP,4,510000,0,BIHAR,Post Graduate
INC,0,40000,7200,JHARKHAND,Doctorate
BJP,0,50000,10000,HIMACHALPRADESH,12th Pass
BJD,1,9500,5300,ODISHA,Graduate Professional
DMK,23,0,900,TAMILNADU,Graduate Professional
BJD,1,10000,0,ODISHA,10th Pass
BJP,0,630000,80000,MAHARASHTRA,Graduate
SHS,8,20000,2900,MAHARASHTRA,Graduate
INC,2,10000,60000,MADHYAPRADESH,Graduate
CPI(M),2,10000,1700,TRIPURA,Graduate
JMM,2,3900,20000,JHARKHAND,12th Pass
IND,2,0,0,UTTARAKHAND,10th Pass
BJP,3,5600,5800,RAJASTHAN,10th Pass
RJD,6,40000,0,BIHAR,Doctorate
NCP,1,30000,3200,MAHARASHTRA,Graduate
BJP,0,1000,900,UTTARPRADESH,Graduate Professional
SP,38,0,10000,MAHARASHTRA,Graduate
BJP,0,100000,20000,HIMACHALPRADESH,Graduate
INC,0,0,200,KARNATAKA,Graduate
BJP,0,120000,1900,MADHYAPRADESH,12th Pass
YSRCP,1,9600,15,ANDHRAPRADESH,Post Graduate
CPI,1,20000,1100,KERALA,Graduate Professional
CPI(M),6,4300,0,KERALA,12th Pass
SP,1,60000,1500,UTTARPRADESH,Graduate
BJP,0,80000,400,BIHAR,Literate
DMK,10,0,0,TAMILNADU,Post Graduate
BJP,0,20000,0,CHHATTISGARH,12th Pass
BJP,0,20000,6200,UTTARPRADESH,Graduate Professional
BJP,0,30000,0,JHARKHAND,10th Pass
NPP,1,500,0,MEGHALAYA,Graduate
NDPP,1,20000,2400,MEGHALAYA,Post Graduate
BJP,0,40000,1500,BIHAR,Literate
BJP,0,100000,40000,MADHYAPRADESH,Graduate
SP,0,330000,4500,MAHARASHTRA,12th Pass
INC,1,80000,200,MAHARASHTRA,Doctorate
INC,2,72,70,KARNATAKA,Graduate
DMK,9,6300,7000,TAMILNADU,8th Pass
INC,42,170000,80000,KARNATAKA,Graduate
AITC,0,80000,1600,WESTBENGAL,Graduate
BJP,4,5600,100,WESTBENGAL,10th Pass
SHS,1,120000,40000,MAHARASHTRA,10th Pass
BJD,10,10000,0,ODISHA,12th Pass
BJD,22,290000,30000,ODISHA,8th Pass
BJP,0,280000,140000,JHARKHAND,10th Pass
AAP,0,1800,0,PUNJAB,Graduate Professional
SHS,0,170000,40000,MAHARASHTRA,10th Pass
INC,18,0,8200,KERALA,Graduate
IND,0,7000,0,ASSAM,Graduate
BJP,0,6700,1200,GUJARAT,Graduate Professional
AAP,0,20000,700,PUNJAB,Others
SP,30,40000,0,UTTARPRADESH,Post Graduate
DMK,0,120000,4700,TAMILNADU,12th Pass
INC,0,440000,80000,MADHYAPRADESH,Graduate
INC,0,20000,1400,KARNATAKA,Graduate
YSRCP,1,50000,10000,ANDHRAPRADESH,Post Graduate
INC,0,50000,5900,HARYANA,Graduate Professional
BJP,2,90000,30000,RAJASTHAN,Post Graduate
AAP,0,9100,9800,GOA,Others
DMK,0,220000,140000,TAMILNADU,Graduate Professional
NPP,0,140000,0,MEGHALAYA,12th Pass
BJP,12,140000,10000,MADHYAPRADESH,Graduate Professional
BJD,0,6100,200,ODISHA,Graduate
RJD,4,5300,0,BIHAR,Graduate
BJP,0,20000,0,RAJASTHAN,Graduate
NPP,0,20000,3200,MANIPUR,Graduate
BJP,1,0,400,BIHAR,Graduate
NPP,0,140000,1000,MEGHALAYA,Graduate
DMK,12,10000,0,TAMILNADU,Graduate Professional
YSRCP,0,510000,6900,ANDHRAPRADESH,Graduate Professional
NPP,0,100000,0,MEGHALAYA,12th Pass
SHS,0,20000,1700,MAHARASHTRA,10th Pass
IND,1,640000,0,UTTARAKHAND,10th Pass
BJP,0,230000,40000,MADHYAPRADESH,Graduate Professional
YSRCP,1,150000,20000,ANDHRAPRADESH,10th Pass
CPI,3,4900,400,KERALA,Graduate Professional
YSRCP,1,0,0,ANDHRAPRADESH,12th Pass
AAP,1,70000,2800,PUNJAB,Post Graduate
DMK,5,60000,30000,PUDUCHERRY,Graduate
JD(U),0,30000,1900,BIHAR,12th Pass
RJD,5,60000,4200,BIHAR,Graduate Professional
NPP,0,30000,0,MANIPUR,Post Graduate
BJP,1,30000,1900,BIHAR,12th Pass
INC,0,1150000,330000,KARNATAKA,Others
RJD,5,6700,1500,BIHAR,Doctorate
INC,0,1100000,94,MADHYAPRADESH,Graduate
BJP,0,280000,0,RAJASTHAN,8th Pass
NCP,1,9400,40000,MAHARASHTRA,10th Pass
INC,3,20000,3000,GUJARAT,10th Pass
BJP,0,40000,3900,JHARKHAND,Graduate Professional
BJP,0,3400,0,GUJARAT,10th Pass
BJP,1,20000,7500,MADHYAPRADESH,Post Graduate
BJP,0,9100,900,MADHYAPRADESH,Others
BJP,0,280000,140000,JHARKHAND,Graduate Professional
DMK,5,900,170000,TAMILNADU,8th Pass
DMK,0,0,900,TAMILNADU,10th Pass
DMK,8,20000,4000,KERALA,10th Pass
DMK,26,20000,2000,TAMILNADU,Graduate
NDPP,0,80000,0,NAGALAND,Post Graduate
SP,2,50000,7500,UTTARPRADESH,Post Graduate
TDP,2,360000,30000,ANDHRAPRADESH,Post Graduate
SP,0,60000,2500,UTTARPRADESH,12th Pass
INC,3,20000,400,KERALA,Graduate
AAP,0,0,0,PUNJAB,Post Graduate
SP,2,2300,3600,WESTBENGAL,8th Pass
BJD,0,10000,700,ODISHA,Graduate Professional
SHS,3,200000,80000,MAHARASHTRA,Graduate
SP,0,100000,8700,UTTARPRADESH,Graduate
DMK,47,600,0,TAMILNADU,Graduate
INC,0,20000,5600,TAMILNADU,Post Graduate
BJP,6,190000,2000,UTTARPRADESH,Graduate
INC,0,20000,0,RAJASTHAN,10th Pass
DMK,10,130000,1700,TAMILNADU,8th Pass
DMK,0,2100,10000,MADHYAPRADESH,Post Graduate
BJP,0,30000,4100,GUJARAT,Literate
JD(U),1,0,5000,BIHAR,Graduate
DMK,0,0,0,TAMILNADU,10th Pass
IND,1,680000,90000,MAHARASHTRA,10th Pass
INC,0,100000,5900,TAMILNADU,Post Graduate
BJP,0,1000,1100,GUJARAT,8th Pass
AITC,0,60000,1200,WESTBENGAL,10th Pass
INC,6,60000,1500,MAHARASHTRA,Graduate
AITC,0,20000,2100,WESTBENGAL,10th Pass
INC,5,1110000,240000,RAJASTHAN,10th Pass
BJP,1,40000,4100,UTTARPRADESH,Post Graduate
AITC,0,3500,0,WESTBENGAL,Graduate
INC,0,1020000,340000,RAJASTHAN,10th Pass
INC,0,170000,800,HARYANA,Graduate
INC,0,20000,2800,RAJASTHAN,Graduate
BJP,1,1220000,160000,MADHYAPRADESH,Graduate Professional
BJP,0,9200,2100,MADHYAPRADESH,12th Pass
YSRCP,1,0,160000,ANDHRAPRADESH,Post Graduate
DMK,26,20000,800,TAMILNADU,Graduate
SP,0,110000,1400,UTTARPRADESH,Graduate Professional
CPI,1,20000,1100,KERALA,Graduate Professional
DMK,26,20000,6300,TAMILNADU,Graduate
BJP,0,100000,600,UTTARAKHAND,10th Pass
NPP,0,330000,0,MEGHALAYA,12th Pass
INC,0,9700,200000,KARNATAKA,10th Pass
AITC,0,3500,0,TRIPURA,Graduate Professional
NDPP,0,90000,0,NAGALAND,Post Graduate
JD(U),1,30000,10000,BIHAR,5th Pass
SHS,18,20000,300,MAHARASHTRA,10th Pass
YSRCP,3,280000,50000,ANDHRAPRADESH,Post Graduate
INC,2,700000,40000,KARNATAKA,10th Pass
BJP,0,70000,10000,UTTARPRADESH,Graduate Professional
INC,4,7500,430000,PUNJAB,Post Graduate
INC,2,100000,5600,PUNJAB,Post Graduate
RJD,0,6700,1200,BIHAR,Graduate Professional
BJD,5,5700,0,ODISHA,Graduate
AAP,0,2600,0,PUNJAB,Post Graduate
BJP,1,5800,2000,BIHAR,Post Graduate
BJP,0,20000,400,CHHATTISGARH,Graduate
JMM,1,0,400,JHARKHAND,10th Pass
BJP,14,120000,100,KARNATAKA,12th Pass
INC,1,30000,0,KERALA,10th Pass
CPI,1,10000,0,KERALA,Graduate Professional
BJD,0,0,40000,ODISHA,Graduate Professional
YSRCP,2,160000,20000,ANDHRAPRADESH,12th Pass
AAP,1,0,0,PUNJAB,12th Pass
BJP,1,10000,4100,UTTARPRADESH,Literate
INC,0,1000,200,KARNATAKA,Graduate
BJP,0,30000,5700,RAJASTHAN,Graduate Professional
NCP,0,400000,5,JHARKHAND,Graduate Professional
BJP,0,50000,2900,CHHATTISGARH,12th Pass
TDP,0,450000,3300,ODISHA,12th Pass
BJD,0,4000,0,ODISHA,12th Pass
NDPP,0,20000,0,NAGALAND,Graduate
YSRCP,0,0,200000,ANDHRAPRADESH,12th Pass
AAP,0,3900,400,PUNJAB,12th Pass
DMK,0,30000,6700,MADHYAPRADESH,Graduate Professional
AAP,3,450000,0,PUNJAB,12th Pass
INC,0,30000,20000,RAJASTHAN,Graduate Professional
SHS,0,20000,4600,GUJARAT,8th Pass
TDP,0,270000,30000,ANDHRAPRADESH,Post Graduate
BJP,0,10000,1000,GUJARAT,Graduate
INC,3,20000,4000,ASSAM,Graduate Professional
YSRCP,1,280000,4000,ANDHRAPRADESH,Post Graduate
SHS,18,0,8100,MAHARASHTRA,Graduate Professional
DMK,21,120000,1900,TAMILNADU,Post Graduate
AAP,0,20000,2200,PUNJAB,12th Pass
SP,3,100000,900,UTTARPRADESH,Post Graduate
AAP,1,30000,2800,DELHI,12th Pass
AITC,1,80000,300,WESTBENGAL,Graduate
INC,1,320000,40000,MAHARASHTRA,Others
DMK,99,1210000,90000,TAMILNADU,12th Pass
BJP,2,2300,3600,WESTBENGAL,Graduate
BJP,0,20000,400,MADHYAPRADESH,Graduate
BJP,0,30000,700,BIHAR,Graduate
INC,1,20000,6500,RAJASTHAN,Post Graduate
BJP,0,10000,400,MADHYAPRADESH,Literate
BJP,0,2400,0,UTTARPRADESH,Graduate Professional
AITC,2,8800,0,WESTBENGAL,10th Pass
SP,10,50000,2500,UTTARPRADESH,12th Pass
CPI,25,5300,1100,KERALA,Graduate Professional
INC,2,1260000,340000,KARNATAKA,Post Graduate
BJP,0,40000,0,NAGALAND,Graduate
INC,1,40000,10000,MADHYAPRADESH,Post Graduate
BJP,0,30000,900,JHARKHAND,Graduate
INC,9,5600,0,MAHARASHTRA,10th Pass
DMK,5,30000,2400,TAMILNADU,Graduate Professional
BJP,0,40000,10000,BIHAR,Graduate
BJP,0,20000,0,ASSAM,Graduate
AAP,3,50000,1100,PUNJAB,Graduate
INC,0,8400,0,RAJASTHAN,Graduate
BJP,1,520000,8400,HARYANA,Graduate
AITC,2,80000,100,WESTBENGAL,Graduate
AITC,1,2500,60000,WESTBENGAL,Post Graduate
INC,1,9800,0,MAHARASHTRA,Graduate
AITC,0,80000,0,WESTBENGAL,12th Pass
BJP,0,4900,1100,TAMILNADU,Post Graduate
INC,13,170000,1800,MAHARASHTRA,Graduate Professional
BJP,0,3400,0,TRIPURA,Graduate
YSRCP,15,0,0,ANDHRAPRADESH,Post Graduate
SHS,18,10000,1700,MAHARASHTRA,10th Pass
RJD,5,60000,2700,UTTARPRADESH,Post Graduate
CPI(M),0,2700,0,TRIPURA,12th Pass
BJP,1,20000,400,MANIPUR,Graduate
INC,12,70000,2000,MAHARASHTRA,Graduate
YSRCP,0,100000,0,ANDHRAPRADESH,12th Pass
AAP,11,0,2800,DELHI,Doctorate
BJP,0,10000,3900,MAHARASHTRA,Graduate Professional
BJP,0,60000,0,ARUNACHALPRADESH,Graduate Professional
Tipra Motha Party,0,1800,300,TRIPURA,Post Graduate
INC,1,170000,20000,MAHARASHTRA,10th Pass
BJP,0,30000,1300,CHHATTISGARH,8th Pass
DMK,22,260000,30000,TAMILNADU,Graduate
BJD,0,140000,40000,ODISHA,12th Pass
DMK,10,0,0,TAMILNADU,10th Pass
BJP,0,70000,10000,BIHAR,Literate
BJD,13,30000,3400,ODISHA,Graduate Professional
BJP,2,2200,0,BIHAR,Graduate
DMK,0,280000,9400,TAMILNADU,8th Pass
CPI(M),4,8200,0,KERALA,Graduate
BJP,0,10000,0,PUDUCHERRY,Graduate
INC,3,30000,3400,KARNATAKA,Graduate
YSRCP,0,260000,70000,ANDHRAPRADESH,12th Pass
INC,0,20000,5100,KERALA,Graduate
DMK,47,600,0,TAMILNADU,Graduate
DMK,8,30000,20000,TAMILNADU,Post Graduate
BJP,0,110000,10000,MADHYAPRADESH,Graduate
AAP,0,480000,60000,DELHI,Post Graduate
SHS,6,200000,40000,MAHARASHTRA,10th Pass
INC,0,40000,10000,KARNATAKA,Graduate
IND,1,0,0,MAHARASHTRA,10th Pass
BJP,0,10000,4100,MAHARASHTRA,Literate
RJD,0,60000,2700,BIHAR,12th Pass
NCP,1,0,8400,MAHARASHTRA,10th Pass
INC,2,720000,240000,KARNATAKA,Post Graduate
BJP,0,8300,6900,WESTBENGAL,Graduate
IND,0,640000,20000,UTTARAKHAND,10th Pass
BJD,0,140000,40000,ODISHA,12th Pass
BJP,1,30000,600,PUDUCHERRY,Graduate Professional
NDPP,0,80000,0,NAGALAND,Graduate
DMK,6,8000,1700,TAMILNADU,8th Pass
NPP,0,20000,1900,NAGALAND,Graduate
INC,11,50000,10000,MAHARASHTRA,Doctorate
INC,0,180000,0,CHHATTISGARH,Post Graduate
SP,30,40000,0,UTTARPRADESH,Post Graduate
BJP,0,20000,10000,KARNATAKA,Graduate
IND,0,0,7200,GOA,Graduate
IND,0,0,3000,RAJASTHAN,Graduate
AITC,0,8300,1600,WESTBENGAL,Post Graduate
INC,5,580000,1140000,KARNATAKA,Graduate
INC,13,0,1000,KARNATAKA,10th Pass
AAP,0,5300,0,PUNJAB,10th Pass
NDPP,0,80000,0,NAGALAND,Post Graduate
AAP,0,20000,3400,PUNJAB,12th Pass
BJP,0,10000,0,ODISHA,8th Pass
BJP,0,20000,1900,MADHYAPRADESH,12th Pass
INC,51,0,0,ODISHA,12th Pass
BJP,3,60000,900,GUJARAT,Graduate
BJP,0,8400,0,TRIPURA,Graduate
IND,0,8500,0,MEGHALAYA,10th Pass
AITC,0,250000,6700,WESTBENGAL,10th Pass
BJP,0,150000,400,WESTBENGAL,Graduate Professional
INC,7,170000,0,ODISHA,8th Pass
YSRCP,1,30000,50000,ANDHRAPRADESH,Post Graduate
INC,0,40000,4000,HARYANA,Post Graduate
BJP,0,170000,6900,UTTARPRADESH,Graduate Professional
INC,0,30000,300,CHHATTISGARH,Post Graduate
YSRCP,1,100000,20000,ANDHRAPRADESH,Post Graduate
DMK,0,460000,6200,TAMILNADU,Graduate
IND,0,20000,400,HARYANA,Graduate
AITC,0,30000,0,WESTBENGAL,10th Pass
BJP,0,20000,0,MADHYAPRADESH,12th Pass
AAP,1,5300,300,PUNJAB,12th Pass
AAP,0,4400,300,PUNJAB,Post Graduate
INC,14,560000,7600,KARNATAKA,12th Pass
BJP,1,20000,10000,CHHATTISGARH,5th Pass
BJP,0,9700,200000,MADHYAPRADESH,Post Graduate
SP,16,30000,0,UTTARPRADESH,Doctorate
NDPP,0,20000,1900,NAGALAND,Graduate
BJP,0,10000,600,CHHATTISGARH,Graduate
BJP,0,2740000,750000,RAJASTHAN,Graduate
BJP,8,30000,5400,WESTBENGAL,Post Graduate
BJP,0,10000,400,MAHARASHTRA,Literate
DMK,29,0,800,TAMILNADU,10th Pass
BJP,0,50000,3000,GOA,Graduate
DMK,12,270000,100000,TAMILNADU,Graduate
BJP,6,370000,0,UTTARPRADESH,Doctorate
CPI(M),0,2700,0,TRIPURA,8th Pass
BJP,0,40000,1500,GUJARAT,Graduate
NCP,0,170000,40000,MAHARASHTRA,Graduate Professional
DMK,0,30000,1600,TAMILNADU,Graduate
AITC,0,8300,1000,WESTBENGAL,Graduate
TDP,0,50000,500,ANDHRAPRADESH,Post Graduate
RJD,5,60000,1600,BIHAR,Post Graduate
DMK,8,2300,900,TAMILNADU,Graduate
INC,0,30000,10000,JHARKHAND,Doctorate
BJD,1,2000,0,ODISHA,Graduate
BJP,1,1600,1300,CHHATTISGARH,Doctorate
AAP,1,530000,900,DELHI,Others
AITC,5,30000,3400,WESTBENGAL,Graduate Professional
INC,0,780000,170000,KARNATAKA,8th Pass
DMK,0,250000,140000,PUDUCHERRY,10th Pass
BJP,2,7700,10000,RAJASTHAN,Literate
IND,52,0,3000,ASSAM,Post Graduate
BJP,0,40000,2600,HIMACHALPRADESH,Doctorate
AAP,1,9900,9800,MAHARASHTRA,Others
SP,2,60000,1400,UTTARPRADESH,12th Pass
AAP,2,10000,2800,DELHI,Post Graduate
BJP,0,50000,5400,MANIPUR,Graduate
SP,1,60000,0,UTTARPRADESH,12th Pass
YSRCP,0,0,2300,ANDHRAPRADESH,12th Pass
BJP,0,20000,1000,RAJASTHAN,5th Pass
INC,0,0,2100,GUJARAT,8th Pass
BJP,0,1910000,28,RAJASTHAN,Graduate
BJP,0,20000,10000,ARUNACHALPRADESH,10th Pass
BJP,0,6100,1200,GUJARAT,10th Pass
BJP,0,110000,5400,MADHYAPRADESH,12th Pass
DMK,26,20000,800,TAMILNADU,Graduate
IND,0,180000,30000,MEGHALAYA,Post Graduate
SP,7,40000,0,UTTARPRADESH,Graduate Professional
DMK,1,100000,1700,TAMILNADU,Post Graduate
SP,2,100000,3600,BIHAR,Graduate
BJP,0,10000,400,MADHYAPRADESH,Graduate
SP,0,30000,0,MADHYAPRADESH,Graduate
BJP,0,10000,1500,GUJARAT,Literate
BJD,13,6000,0,ODISHA,10th Pass
SHS,8,110000,40000,MAHARASHTRA,10th Pass
DMK,10,6300,7000,TAMILNADU,Graduate Professional
BJP,0,830000,9600,ODISHA,10th Pass
BJP,0,30000,10000,UTTARPRADESH,12th Pass
BJP,0,200000,40000,RAJASTHAN,Graduate
BJP,0,30000,5700,JHARKHAND,10th Pass
JD(U),1,40000,0,BIHAR,Doctorate
BJP,0,100000,20000,UTTARAKHAND,Graduate Professional
BJP,0,80000,500,UTTARPRADESH,Post Graduate
RJD,0,20000,1200,BIHAR,Graduate
BJP,1,2450000,110000,RAJASTHAN,Post Graduate
BJP,0,0,500,MANIPUR,Graduate
NCP,1,320000,40000,MAHARASHTRA,10th Pass
SP,0,10000,3900,UTTARPRADESH,Graduate Professional
NDPP,0,60000,0,NAGALAND,Post Graduate
BJP,0,520000,12,GUJARAT,Literate
INC,1,30000,400,CHHATTISGARH,Graduate
YSRCP,0,510000,7100,ANDHRAPRADESH,Doctorate
NDPP,0,80000,0,NAGALAND,Post Graduate
INC,11,0,10000,MADHYAPRADESH,Doctorate
BJP,0,110000,100,UTTARPRADESH,Graduate
BJP,0,30000,5700,RAJASTHAN,Graduate
BJP,2,50000,10000,UTTARPRADESH,Graduate
DMK,1,6300,2000,TAMILNADU,Post Graduate
BJP,173,660000,570000,MADHYAPRADESH,Post Graduate
Sikkim Krantikari Morcha,0,3900,200,SIKKIM,Graduate
JD(U),7,190000,0,BIHAR,Graduate Professional
DMK,15,150000,6500,ANDHRAPRADESH,Post Graduate
INC,0,20000,600,PUNJAB,Graduate
TDP,0,5300,200000,HIMACHALPRADESH,10th Pass
INC,3,390000,9500,KARNATAKA,Graduate Professional
INC,0,20000,4000,RAJASTHAN,Graduate Professional
NDPP,1,30000,0,NAGALAND,Post Graduate
BJP,0,70000,0,UTTARAKHAND,Graduate Professional
AITC,0,6500,0,WESTBENGAL,10th Pass
JMM,1,10000,50,JHARKHAND,12th Pass
INC,5,2450000,240000,PUNJAB,Graduate
SP,1,10000,1500,UTTARPRADESH,12th Pass
INC,6,1200,50,MADHYAPRADESH,12th Pass
BJP,0,2100,500000,MAHARASHTRA,Graduate
AAP,10,10000,0,PUNJAB,12th Pass
INC,0,40000,10000,HARYANA,8th Pass
YSRCP,2,2300,6000,ANDHRAPRADESH,Post Graduate
BJP,0,1750000,1170000,JHARKHAND,12th Pass
BJP,0,40000,1100,MAHARASHTRA,Post Graduate
YSRCP,0,0,30000,ANDHRAPRADESH,Post Graduate
SP,0,800,0,UTTARPRADESH,Post Graduate
BJP,0,910000,350000,RAJASTHAN,10th Pass
AAP,1,70000,0,PUNJAB,Post Graduate
AAP,1,0,0,WESTBENGAL,10th Pass
INC,4,100000,100,MAHARASHTRA,10th Pass
SP,38,0,0,UTTARPRADESH,Graduate
BJP,2,160000,3600,JHARKHAND,Graduate
AITC,1,80000,1200,WESTBENGAL,Graduate
SP,0,160000,10000,UTTARPRADESH,Graduate Professional
BJD,18,70000,8200,KERALA,12th Pass
YSRCP,0,0,20000,ANDHRAPRADESH,Post Graduate
JD(U),1,40000,10000,BIHAR,Doctorate
CPI(M),1,2700,500,TRIPURA,Graduate
NPP,0,3500,0,MEGHALAYA,12th Pass
