Party,Criminal Case,Total Assets,Liabilities,state,Education
BJP,0,40000,2700,TAMILNADU,12th Pass
BJP,4,1400,1500,TAMILNADU,Graduate Professional
INC,29,830000,0,PUNJAB,12th Pass
NCP,0,10000,0,RAJASTHAN,12th Pass
BJP,0,20000,0,ASSAM,Graduate
BJP,0,60000,40000,HARYANA,Graduate
BJP,1,70000,20000,MADHYAPRADESH,Graduate Professional
CPI(M),0,0,40000,UTTARPRADESH,8th Pass
DMK,0,160000,300,KARNATAKA,10th Pass
BJP,6,20000,0,MADHYAPRADESH,Post Graduate
AITC,99,10000,180000,RAJASTHAN,Post Graduate
NCP,0,3900,0,UTTARPRADESH,8th Pass
INC,3,40000,0,TAMILNADU,8th Pass
BJP,1,10000,6000,DELHI,Post Graduate
INC,3,170000,500,GUJARAT,10th Pass
AAP,0,5900,0,BIHAR,Graduate Professional
IND,3,6000,20000,KERALA,Post Graduate
SHS,0,20000,1200,HARYANA,Post Graduate
BJP,0,6700,9900,MADHYAPRADESH,10th Pass
CPI(M),1,10000,900,MADHYAPRADESH,12th Pass
SP,1,490000,30000,UTTARPRADESH,12th Pass
AAP,9,50000,91,MADHYAPRADESH,12th Pass
INC,25,3300,10000,TRIPURA,10th Pass
INC,3,10000,1200,KARNATAKA,Graduate Professional
AIADMK,2,5300,5300,KARNATAKA,Graduate Professional
INC,4,40000,470000,MEGHALAYA,Graduate
JD(S),13,1750000,3300,MANIPUR,Post Graduate
AAP,0,220000,300,RAJASTHAN,12th Pass
YSRCP,38,100000,3000,DELHI,10th Pass
BJD,2,10000,900,TAMILNADU,Post Graduate
BJP,29,70000,1000,UTTARPRADESH,12th Pass
INC,0,420000,800,ARUNACHALPRADESH,Graduate Professional
DMK,8,5200,1170000,ASSAM,10th Pass
AIADMK,51,70000,30000,WESTBENGAL,Graduate
BJP,5,50000,35,BIHAR,Others
CPI(M),3,7100,40000,HIMACHALPRADESH,Graduate
DMK,0,40000,7000,ODISHA,8th Pass
BJD,7,170000,10000,ANDHRAPRADESH,Graduate
IND,1,20000,500,ODISHA,12th Pass
JD(S),0,20000,30000,HARYANA,Graduate
AITC,5,20000,1200,UTTARPRADESH,Graduate Professional
INC,7,20000,3900,JHARKHAND,8th Pass
INC,1,460000,0,MAHARASHTRA,Doctorate
BJP,3,110000,0,ANDHRAPRADESH,Graduate
Sikkim Krantikari Morcha,0,320000,2100,HARYANA,10th Pass
INC,3,4900,10000,ODISHA,Doctorate
BJP,0,0,0,KARNATAKA,12th Pass
BJD,3,6610000,1000,GUJARAT,Doctorate
INC,3,10000,2400,MAHARASHTRA,10th Pass
YSRCP,0,1000,24,SIKKIM,Post Graduate
AITC,6,20000,500,ODISHA,Graduate
BJP,2,5200,900,UTTARPRADESH,12th Pass
BJP,0,830000,0,GOA,Graduate
INC,0,70000,3000,BIHAR,Graduate Professional
BJP,3,0,200,PUNJAB,Post Graduate
BJP,1,20000,0,NAGALAND,Post Graduate
AAP,13,20000,600,ASSAM,Post Graduate
INC,1,40000,110000,BIHAR,Post Graduate
CPI(M),0,80000,600,RAJASTHAN,10th Pass
INC,0,140000,1900,UTTARPRADESH,Post Graduate
DMK,4,80000,1100,MADHYAPRADESH,10th Pass
RJD,4,50000,200,ASSAM,Literate
AAP,1,1590000,1000,UTTARPRADESH,12th Pass
BJP,1,20000,0,SIKKIM,Graduate
AAP,1,0,0,MADHYAPRADESH,Graduate
BJP,1,490000,10000,GUJARAT,Graduate
INC,0,5800,1200,MAHARASHTRA,Graduate Professional
RJD,6,290000,0,KERALA,Doctorate
JD(U),0,10000,100,KARNATAKA,Post Graduate
AIADMK,0,40000,20000,GUJARAT,Graduate
DMK,0,440000,2400,JHARKHAND,Graduate
AITC,6,40000,2000,TAMILNADU,Graduate Professional
BJP,0,0,2100,HIMACHALPRADESH,Graduate
SP,0,50000,340000,TAMILNADU,8th Pass
BJP,0,60000,2800,MAHARASHTRA,12th Pass
RJD,2,0,8400,ANDHRAPRADESH,Post Graduate
BJP,0,70000,300,MADHYAPRADESH,Post Graduate
BJP,99,60000,0,BIHAR,Post Graduate
IND,0,0,0,RAJASTHAN,Graduate
BJP,42,40000,1100,MEGHALAYA,Post Graduate
RJD,0,20000,40000,TAMILNADU,Post Graduate
JD(S),0,1480000,1300,MAHARASHTRA,Post Graduate
BJP,2,0,500,ODISHA,Post Graduate
BJP,0,6800,2100,MAHARASHTRA,12th Pass
BJP,6,0,5300,WESTBENGAL,12th Pass
BJP,2,10000,40000,BIHAR,Others
AITC,7,170000,0,JHARKHAND,10th Pass
BJP,0,9800,20000,UTTARPRADESH,Graduate
BJP,0,0,1600,ANDHRAPRADESH,Graduate Professional
INC,0,130000,4700,ODISHA,Post Graduate
DMK,0,480000,0,BIHAR,Post Graduate
BJP,1,20000,1800,UTTARAKHAND,Post Graduate
INC,3,200000,2200,ANDHRAPRADESH,Post Graduate
TDP,8,10000,2700,HARYANA,Graduate
DMK,5,140000,50000,PUDUCHERRY,Graduate
BJP,2,290000,900,CHHATTISGARH,10th Pass
SP,0,10000,4800,CHHATTISGARH,10th Pass
INC,0,6700,300,CHHATTISGARH,Graduate Professional
NDPP,1,150000,9000,ODISHA,Post Graduate
BJP,10,140000,100,RAJASTHAN,Doctorate
BJP,0,250000,90000,WESTBENGAL,Graduate
BJD,5,4600,1400,KARNATAKA,Graduate Professional
BJP,0,70000,2100,KARNATAKA,Post Graduate
BJP,0,10000,500,UTTARPRADESH,Graduate
AITC,1,20000,10000,ANDHRAPRADESH,8th Pass
BJP,0,970000,120000,TAMILNADU,Graduate
INC,9,30000,2100,UTTARPRADESH,Graduate
AITC,0,70000,0,MAHARASHTRA,12th Pass
INC,9,880000,140000,TAMILNADU,Graduate
BJP,6,0,0,ODISHA,8th Pass
INC,0,10000,120000,HARYANA,12th Pass
AAP,1,2410000,1400,MANIPUR,Graduate
NDPP,0,6900,110000,JHARKHAND,12th Pass
BJP,0,460000,900,MAHARASHTRA,12th Pass
DMK,0,20000,100,WESTBENGAL,10th Pass
BJP,5,4000,2100,MANIPUR,Post Graduate
INC,14,5000,60000,MADHYAPRADESH,12th Pass
BJP,0,20000,5500,UTTARAKHAND,12th Pass
BJP,5,10000,340000,MAHARASHTRA,Graduate
INC,0,20000,480000,NAGALAND,Graduate
INC,21,20000,220000,ANDHRAPRADESH,Graduate Professional
RJD,0,880000,30000,WESTBENGAL,Post Graduate
BJP,1,90000,300,RAJASTHAN,10th Pass
DMK,6,130000,4700,ODISHA,8th Pass
JD(U),4,2700,100,WESTBENGAL,5th Pass
BJD,0,130000,1000,GUJARAT,Post Graduate
INC,2,60000,600,KARNATAKA,Post Graduate
BJP,10,50000,0,UTTARAKHAND,Post Graduate
BJP,0,40000,20000,ARUNACHALPRADESH,10th Pass
INC,0,30000,5900,TAMILNADU,12th Pass
INC,0,70000,100000,RAJASTHAN,Post Graduate
IND,2,7500,1400,GUJARAT,Graduate Professional
BJD,0,30000,100000,BIHAR,Graduate Professional
INC,1,170000,6800,MAHARASHTRA,Post Graduate
BJP,1,420000,0,ASSAM,12th Pass
AAP,0,100000,40000,MADHYAPRADESH,Doctorate
AAP,3,10000,2400,DELHI,10th Pass
INC,0,30000,100,WESTBENGAL,10th Pass
SHS,0,70000,400,TAMILNADU,10th Pass
INC,2,7200,0,MADHYAPRADESH,Doctorate
BJP,5,20000,1300,MADHYAPRADESH,Graduate Professional
INC,1,60000,470000,NAGALAND,12th Pass
JD(S),0,9800,800,TAMILNADU,Post Graduate
BJP,1,70000,800,ARUNACHALPRADESH,Graduate
Sikkim Krantikari Morcha,0,2000,30000,GUJARAT,10th Pass
INC,0,60000,10000,UTTARPRADESH,Graduate Professional
BJP,4,30000,4900,KARNATAKA,Graduate
BJP,2,40000,8100,ASSAM,Doctorate
IND,0,10000,500,GOA,Others
INC,0,30000,6700,MADHYAPRADESH,Graduate
CPI(M),0,10000,9600,ODISHA,12th Pass
YSRCP,0,170000,1900,MAHARASHTRA,12th Pass
INC,0,0,10000,KARNATAKA,Graduate
BJD,0,1750000,10000,WESTBENGAL,Graduate
INC,0,10000,0,KARNATAKA,12th Pass
BJP,0,7100,0,PUNJAB,12th Pass
NDPP,3,9100,50000,UTTARPRADESH,10th Pass
BJP,0,100000,4600,MADHYAPRADESH,10th Pass
AAP,1,0,30000,MADHYAPRADESH,12th Pass
BJP,1,10000,0,ANDHRAPRADESH,10th Pass
BJP,42,1400,40000,MAHARASHTRA,Post Graduate
BJP,1,4600,7100,ANDHRAPRADESH,Graduate
BJP,0,60000,40000,MEGHALAYA,8th Pass
AAP,0,540000,20000,WESTBENGAL,Post Graduate
BJP,1,50000,7400,UTTARPRADESH,Graduate Professional
AITC,42,100000,1800,NAGALAND,Others
INC,0,7700,0,UTTARPRADESH,Graduate
NPP,12,7100,100,MAHARASHTRA,12th Pass
AITC,8,10000,10000,SIKKIM,Post Graduate
SHS,2,10000,4900,MAHARASHTRA,Post Graduate
INC,0,0,2100,DELHI,10th Pass
NPP,0,4400,5500,ODISHA,12th Pass
DMK,12,160000,3000,GUJARAT,Post Graduate
YSRCP,5,1220000,1200,KARNATAKA,10th Pass
INC,4,40000,20000,TAMILNADU,Post Graduate
AAP,1,90000,20000,MAHARASHTRA,Post Graduate
JD(S),4,2000,6900,ODISHA,8th Pass
YSRCP,6,6700,300,UTTARPRADESH,Graduate
BJP,0,50000,2500,MADHYAPRADESH,12th Pass
BJP,0,80000,7000,PUNJAB,Graduate
BJP,0,150000,2900,TAMILNADU,Graduate
INC,0,70000,90000,TAMILNADU,Post Graduate
BJP,0,40000,0,ASSAM,Graduate Professional
BJD,0,570000,6300,DELHI,Graduate
BJP,3,130000,2600,KERALA,Graduate Professional
DMK,0,0,2600,UTTARPRADESH,Graduate Professional
BJP,1,50000,60000,TAMILNADU,12th Pass
IND,4,20000,0,DELHI,Post Graduate
BJP,0,50000,20000,BIHAR,Doctorate
BJP,0,10000,6300,CHHATTISGARH,Graduate
BJP,9,80000,600,JHARKHAND,Post Graduate
BJP,0,3000,0,UTTARPRADESH,Graduate Professional
BJP,0,10000,6100,MADHYAPRADESH,Graduate Professional
BJP,0,9500,70000,KERALA,Post Graduate
BJP,0,20000,0,KARNATAKA,Literate
AITC,5,10000,40000,RAJASTHAN,10th Pass
IND,5,10000,0,GUJARAT,5th Pass
DMK,2,910000,2600,MADHYAPRADESH,Post Graduate
BJP,0,540000,900,ODISHA,12th Pass
RJD,7,10000,90000,WESTBENGAL,Graduate
INC,1,40000,3900,UTTARPRADESH,Doctorate
IND,1,10000,60000,MAHARASHTRA,Graduate Professional
INC,0,30000,600,ANDHRAPRADESH,Post Graduate
DMK,0,160000,4100,TAMILNADU,10th Pass
BJP,7,1210000,82,HARYANA,Post Graduate
BJD,1,70000,4700,RAJASTHAN,Graduate
YSRCP,0,70000,7400,UTTARPRADESH,Graduate
DMK,9,150000,300,MAHARASHTRA,Graduate
BJP,3,10000,700,RAJASTHAN,10th Pass
NDPP,2,10000,3400,UTTARAKHAND,Graduate Professional
BJP,2,200000,7600,PUNJAB,Post Graduate
BJP,0,400,3900,JHARKHAND,Graduate Professional
DMK,1,50000,2800,WESTBENGAL,10th Pass
AITC,4,80000,99,ARUNACHALPRADESH,10th Pass
BJP,0,80000,3900,MAHARASHTRA,Doctorate
BJP,1,70000,220000,KARNATAKA,Graduate Professional
TDP,0,7800,3000,HARYANA,Graduate
AITC,2,6500,10000,RAJASTHAN,Graduate
BJP,2,20000,1800,MAHARASHTRA,Graduate Professional
BJP,0,170000,0,MAHARASHTRA,12th Pass
BJP,0,90000,300,BIHAR,Graduate Professional
BJP,0,50000,100,TAMILNADU,12th Pass
INC,2,20000,900,NAGALAND,Post Graduate
INC,38,20000,4000,WESTBENGAL,Post Graduate
INC,29,30000,1500,ASSAM,12th Pass
DMK,0,2600,5700,UTTARAKHAND,Graduate
AITC,0,50000,1900,JHARKHAND,Graduate Professional
INC,1,80000,2800,MAHARASHTRA,Graduate Professional
BJP,1,280000,0,JHARKHAND,Graduate Professional
CPI(M),4,220000,40000,WESTBENGAL,Graduate
BJP,0,50000,0,UTTARPRADESH,Post Graduate
BJP,4,9900,4900,MADHYAPRADESH,Graduate
INC,2,110000,7100,MADHYAPRADESH,Post Graduate
INC,0,20000,1500,BIHAR,12th Pass
BJP,0,4100,50000,RAJASTHAN,8th Pass
JD(S),4,50000,30000,RAJASTHAN,Doctorate
BJP,3,0,0,UTTARPRADESH,Post Graduate
BJP,0,100000,400,GOA,Post Graduate
AITC,14,10000,4200,BIHAR,12th Pass
AAP,3,60000,20000,ASSAM,Graduate
INC,99,870000,1900,CHHATTISGARH,Post Graduate
INC,0,6300,20000,TAMILNADU,Post Graduate
AAP,0,80000,2500,BIHAR,8th Pass
BJP,0,0,40000,BIHAR,12th Pass
AAP,1,390000,10000,WESTBENGAL,12th Pass
RJD,0,90000,560000,TAMILNADU,Graduate
BJD,1,10000,300,MAHARASHTRA,Post Graduate
YSRCP,0,10000,0,KARNATAKA,Graduate
BJP,0,10000,2000,TAMILNADU,Graduate Professional
SP,8,40000,0,MAHARASHTRA,12th Pass
AAP,0,7000,0,KERALA,12th Pass
AIADMK,0,80000,500,PUNJAB,Others
BJP,0,20000,0,JHARKHAND,Graduate
INC,1,50000,70000,ANDHRAPRADESH,Post Graduate
BJP,3,400,6100,UTTARPRADESH,Graduate Professional
AITC,2,60000,20000,JHARKHAND,Graduate
INC,0,40000,40000,CHHATTISGARH,Graduate Professional
CPI(M),2,20000,0,UTTARPRADESH,Others
NPP,11,10000,1200,UTTARPRADESH,Graduate Professional
BJP,4,20000,30000,CHHATTISGARH,Graduate Professional
IND,4,40000,1000,WESTBENGAL,12th Pass
INC,1,6610000,0,DELHI,Graduate Professional
INC,1,10000,2000,MAHARASHTRA,Graduate
INC,0,50000,61,KERALA,Graduate
BJP,0,40000,0,KERALA,Graduate
BJP,10,30000,1300,UTTARPRADESH,Graduate Professional
INC,0,70000,0,UTTARPRADESH,Graduate Professional
AITC,2,950000,0,MADHYAPRADESH,12th Pass
AAP,0,200000,0,ARUNACHALPRADESH,12th Pass
INC,0,40000,4300,KARNATAKA,Graduate Professional
IND,2,70000,1600,UTTARPRADESH,8th Pass
DMK,6,10000,20000,TRIPURA,10th Pass
BJP,0,50000,200,TAMILNADU,12th Pass
YSRCP,0,10000,0,ANDHRAPRADESH,Graduate
BJP,0,7300,0,JHARKHAND,Graduate Professional
AITC,0,170000,0,NAGALAND,Graduate
SHS,0,30000,0,CHHATTISGARH,Graduate Professional
INC,8,40000,300,UTTARAKHAND,10th Pass
INC,0,40000,220000,NAGALAND,8th Pass
BJP,6,160000,3500,UTTARPRADESH,Graduate
INC,1,220000,20000,TAMILNADU,Graduate
BJP,0,8000,20000,TAMILNADU,Graduate
BJP,5,4000,600,TAMILNADU,Graduate Professional
CPI(M),0,80000,900,CHHATTISGARH,Graduate Professional
IND,0,50000,800,MANIPUR,8th Pass
BJP,1,240000,600,WESTBENGAL,12th Pass
BJP,22,70000,5100,CHHATTISGARH,Graduate
DMK,1,70000,2300,MAHARASHTRA,Post Graduate
JD(S),13,70000,40000,ANDHRAPRADESH,12th Pass
NCP,0,1400,4600,RAJASTHAN,Graduate
BJP,3,1070000,1100,RAJASTHAN,Graduate Professional
IND,4,3700,600,ANDHRAPRADESH,Graduate
CPI(M),1,20000,2000,BIHAR,Graduate
DMK,1,4500,5500,KERALA,10th Pass
YSRCP,0,60000,30000,MAHARASHTRA,Graduate
BJP,0,10000,500,ANDHRAPRADESH,Graduate Professional
BJP,1,0,0,PUDUCHERRY,Graduate Professional
BJP,7,20000,300,PUNJAB,12th Pass
DMK,9,30000,200,TAMILNADU,Graduate
INC,0,3900,30000,KERALA,12th Pass
AAP,4,1260000,5600,WESTBENGAL,12th Pass
BJP,0,420000,900,ANDHRAPRADESH,Post Graduate
CPI(M),0,10000,1300,UTTARAKHAND,Others
BJP,0,7200,3000,DELHI,Post Graduate
BJP,1,130000,1100,BIHAR,Post Graduate
BJP,1,5600,1200,MEGHALAYA,12th Pass
INC,0,20000,0,WESTBENGAL,Graduate
NDPP,3,0,2600,KERALA,12th Pass
BJP,0,10000,600,ANDHRAPRADESH,Graduate Professional
SHS,0,70,0,MAHARASHTRA,Graduate
DMK,13,9000,50000,TAMILNADU,12th Pass
BJP,3,0,600,KERALA,12th Pass
INC,0,100,300,MEGHALAYA,Graduate Professional
YSRCP,14,40000,9900,DELHI,Graduate Professional
BJD,7,10000,10000,HIMACHALPRADESH,10th Pass
BJP,18,170000,1100,RAJASTHAN,Graduate
YSRCP,23,10000,40000,GUJARAT,Post Graduate
AAP,4,6000,40000,KERALA,Graduate
AAP,1,20000,60000,ODISHA,Graduate
IND,3,3200,900,KARNATAKA,12th Pass
BJP,0,20000,7900,RAJASTHAN,Graduate
BJP,0,2500,1800,UTTARAKHAND,Post Graduate
DMK,0,7800,3000,MAHARASHTRA,Post Graduate
DMK,0,20000,30000,KARNATAKA,Post Graduate
NPP,1,10000,2300,ANDHRAPRADESH,Graduate
JD(U),3,60000,270000,PUNJAB,Graduate Professional
AAP,0,70000,1600,UTTARPRADESH,12th Pass
BJP,0,120000,30000,BIHAR,10th Pass
CPI(M),0,0,1300,KARNATAKA,Post Graduate
DMK,0,90000,760000,DELHI,12th Pass
BJP,4,0,800,GOA,Graduate
BJP,0,50000,900,MAHARASHTRA,Post Graduate
INC,0,5800,1100,ASSAM,Post Graduate
AITC,3,40000,10000,ANDHRAPRADESH,Post Graduate
BJP,0,40000,90000,PUDUCHERRY,Others
CPI(M),4,4300,8400,MADHYAPRADESH,Graduate
DMK,1,130000,6500,ANDHRAPRADESH,Graduate Professional
INC,2,10000,500,MEGHALAYA,Graduate Professional
BJP,2,10000,10000,NAGALAND,Graduate Professional
BJP,1,0,1900,DELHI,Graduate
BJP,1,10000,8100,BIHAR,Doctorate
INC,4,2300,5100,BIHAR,12th Pass
RJD,4,5900,700,WESTBENGAL,Post Graduate
BJP,2,110000,3500,MADHYAPRADESH,12th Pass
YSRCP,7,60000,2900,UTTARPRADESH,Graduate Professional
CPI(M),1,220000,5900,ARUNACHALPRADESH,12th Pass
BJP,1,40000,1200,PUNJAB,Graduate
SHS,0,2410000,0,BIHAR,Graduate
AAP,38,10000,4500,DELHI,12th Pass
NPP,0,530000,2100,KARNATAKA,Others
AITC,2,520000,40000,KERALA,Post Graduate
INC,3,200000,40000,MADHYAPRADESH,Post Graduate
RJD,9,10000,3000,RAJASTHAN,Graduate
CPI(M),9,70000,400,WESTBENGAL,Post Graduate
JD(S),0,10000,30000,MAHARASHTRA,Post Graduate
BJP,0,10000,6200,PUNJAB,Post Graduate
AAP,0,10000,2500,ARUNACHALPRADESH,Post Graduate
BJP,4,10000,900,UTTARPRADESH,Post Graduate
IND,6,8700,20000,GUJARAT,Post Graduate
JD(U),11,110000,1400,TAMILNADU,Post Graduate
INC,2,7000,1200,UTTARPRADESH,Post Graduate
DMK,0,910000,100,KERALA,Graduate
AAP,0,350000,5200,MANIPUR,Graduate
BJP,22,1260000,0,BIHAR,Post Graduate
YSRCP,0,20000,20000,KERALA,Post Graduate
AAP,0,60000,6400,GUJARAT,10th Pass
SP,6,900,320000,ARUNACHALPRADESH,Graduate Professional
BJP,3,80000,2500,TAMILNADU,Graduate
BJP,0,60000,300,UTTARPRADESH,12th Pass
RJD,0,30000,9100,MADHYAPRADESH,10th Pass
INC,29,20000,5700,WESTBENGAL,12th Pass
IND,0,250000,30000,UTTARPRADESH,10th Pass
CPI(M),0,4350000,1500,WESTBENGAL,Graduate
DMK,1,80000,10000,ARUNACHALPRADESH,Graduate
BJP,1,20000,200,KERALA,Doctorate
INC,1,20000,9800,ANDHRAPRADESH,10th Pass
BJP,6,70000,40000,UTTARAKHAND,12th Pass
INC,6,230000,6000,GUJARAT,Others
DMK,16,480000,800,KARNATAKA,Graduate
INC,30,5400,20000,UTTARPRADESH,12th Pass
DMK,3,10000,5600,ANDHRAPRADESH,Post Graduate
BJP,0,1300000,50,UTTARAKHAND,Graduate
AITC,12,1000,0,MAHARASHTRA,12th Pass
AAP,4,50000,30000,RAJASTHAN,10th Pass
TDP,0,10000,8300,GUJARAT,12th Pass
BJD,0,0,1600,BIHAR,10th Pass
BJP,1,30000,5000,WESTBENGAL,10th Pass
INC,4,10000,5200,ODISHA,Graduate Professional
BJP,15,100000,6200,MAHARASHTRA,Graduate
INC,0,76,1300,UTTARAKHAND,Graduate
BJP,1,1480000,900,GUJARAT,Post Graduate
DMK,5,190000,10000,DELHI,Graduate Professional
JD(S),0,10000,1600,WESTBENGAL,Post Graduate
BJP,0,10000,8900,ARUNACHALPRADESH,12th Pass
BJP,10,20000,10000,ANDHRAPRADESH,Graduate
BJP,4,0,2000,PUNJAB,Graduate Professional
BJP,0,210000,30000,MAHARASHTRA,12th Pass
INC,13,0,4500,PUNJAB,Post Graduate
AAP,0,210000,10000,KARNATAKA,12th Pass
BJP,19,400,2500,HARYANA,12th Pass
BJP,0,10000,0,PUNJAB,Graduate Professional
IND,1,6610000,1700,ANDHRAPRADESH,Post Graduate
CPI(M),2,20000,0,BIHAR,Graduate Professional
INC,8,90000,3600,ODISHA,Graduate
BJP,0,80000,40000,WESTBENGAL,Graduate Professional
CPI(M),16,0,300,UTTARPRADESH,Graduate Professional
BJP,0,20000,6000,ANDHRAPRADESH,12th Pass
BJP,10,1260000,6900,WESTBENGAL,8th Pass
INC,0,5700,300,TAMILNADU,12th Pass
BJP,16,50000,800,ODISHA,10th Pass
INC,2,2300,200,TAMILNADU,Graduate
BJP,0,8800,500,CHHATTISGARH,Graduate
JD(U),0,40000,10000,HARYANA,12th Pass
BJD,5,10000,1300,NAGALAND,10th Pass
BJP,1,280000,130000,UTTARAKHAND,Graduate
BJP,18,20000,1300,UTTARAKHAND,12th Pass
NPP,0,700000,90000,TAMILNADU,Graduate Professional
BJP,3,90000,350000,KERALA,12th Pass
BJP,0,40000,7700,BIHAR,12th Pass
BJP,2,0,6000,BIHAR,Post Graduate
DMK,0,0,3800,RAJASTHAN,12th Pass
BJP,11,130000,300,HARYANA,Graduate
BJP,5,30000,500,HIMACHALPRADESH,Graduate
INC,16,20000,5700,GOA,8th Pass
BJP,0,20000,7400,BIHAR,Post Graduate
DMK,0,80000,3700,DELHI,Post Graduate
BJP,7,8300,5500,UTTARPRADESH,Graduate Professional
AAP,5,0,0,NAGALAND,Graduate
BJP,0,30000,0,TAMILNADU,8th Pass
JD(U),11,580000,5000,DELHI,Graduate
DMK,0,230000,4800,MANIPUR,10th Pass
BJP,3,170000,3000,ODISHA,Graduate
Tipra Motha Party,0,10000,4700,GUJARAT,Graduate Professional
BJP,29,10000,200,TAMILNADU,10th Pass
AAP,0,10000,5500,KERALA,Post Graduate
INC,2,0,0,MEGHALAYA,12th Pass
RJD,0,10000,1000,RAJASTHAN,Graduate Professional
AAP,1,70000,0,TAMILNADU,Graduate
SHS,0,10000,900,MAHARASHTRA,10th Pass
BJP,0,70000,0,KARNATAKA,Graduate
CPI(M),0,0,0,KARNATAKA,Post Graduate
BJP,0,2100,12,TAMILNADU,Post Graduate
BJP,0,100000,0,DELHI,Graduate
BJP,0,2420000,5300,GUJARAT,Post Graduate
AAP,2,30000,5900,KERALA,Doctorate
NCP,3,180000,5400,KERALA,Doctorate
BJP,3,60000,5100,MAHARASHTRA,8th Pass
INC,0,30000,10000,MADHYAPRADESH,Post Graduate
CPI(M),0,90000,340000,TAMILNADU,Post Graduate
BJP,0,420000,7800,WESTBENGAL,8th Pass
IND,1,3000,3300,JHARKHAND,12th Pass
AAP,21,8500,250000,MADHYAPRADESH,5th Pass
NDPP,1,210000,80000,MAHARASHTRA,Post Graduate
BJP,0,10000,1300,PUNJAB,Graduate Professional
AAP,0,10000,0,GUJARAT,Post Graduate
AIADMK,8,280000,6300,HIMACHALPRADESH,12th Pass
BJP,0,120000,1500,MANIPUR,Graduate
INC,0,70000,600,PUNJAB,Post Graduate
BJP,0,30000,1500,DELHI,Post Graduate
INC,0,150000,40000,KARNATAKA,10th Pass
BJP,0,10000,7700,MADHYAPRADESH,10th Pass
SHS,0,10000,800,DELHI,12th Pass
BJP,2,80000,40000,TAMILNADU,12th Pass
BJP,0,20000,750000,PUNJAB,Post Graduate
DMK,0,170000,10000,KERALA,Graduate
SP,1,70000,2300,ANDHRAPRADESH,12th Pass
BJP,0,140000,30000,GOA,12th Pass
INC,1,20000,10000,HARYANA,Graduate
NCP,3,7500,0,KARNATAKA,Graduate
JD(S),0,30000,5900,PUNJAB,12th Pass
IND,0,0,91,BIHAR,Graduate
INC,1,70000,600,ODISHA,10th Pass
JD(S),0,4350000,300000,KARNATAKA,Graduate Professional
BJP,0,470000,6000,TAMILNADU,Doctorate
INC,0,110000,900,ODISHA,Post Graduate
NCP,0,40000,82,HIMACHALPRADESH,12th Pass
BJP,18,3000,4900,BIHAR,Doctorate
JD(U),0,2000,320000,UTTARPRADESH,Graduate Professional
AITC,0,80000,4500,UTTARAKHAND,Graduate
BJP,0,40000,0,ODISHA,Graduate
BJP,1,50000,300,GUJARAT,Post Graduate
DMK,6,10000,8800,UTTARPRADESH,Graduate Professional
BJP,0,20000,2800,KARNATAKA,Graduate Professional
TDP,0,70000,20000,WESTBENGAL,Graduate
AAP,7,100000,0,DELHI,10th Pass
BJP,0,50000,4600,MAHARASHTRA,12th Pass
BJP,0,630000,1300,UTTARPRADESH,Graduate Professional
INC,1,40000,99,WESTBENGAL,Graduate
BJD,2,10000,7100,GUJARAT,Graduate
BJP,2,90000,180000,UTTARAKHAND,Post Graduate
DMK,3,950000,800,BIHAR,Graduate Professional
YSRCP,0,3600,10000,RAJASTHAN,10th Pass
SP,0,20000,300,KERALA,12th Pass
BJD,7,10000,500,GOA,Graduate Professional
YSRCP,0,5200,20000,WESTBENGAL,Graduate
BJP,2,10000,4900,CHHATTISGARH,10th Pass
JD(S),0,4800,20000,TAMILNADU,Graduate
BJP,7,1300000,0,ARUNACHALPRADESH,Graduate
IND,0,110000,1000,UTTARPRADESH,Graduate Professional
JD(S),0,6700,0,UTTARPRADESH,Graduate
NCP,3,10000,0,RAJASTHAN,Graduate
DMK,2,480000,20000,NAGALAND,Graduate Professional
BJP,0,70000,70000,KARNATAKA,12th Pass
INC,8,90000,280000,TAMILNADU,Literate
BJP,10,170000,1600,MAHARASHTRA,Post Graduate
INC,0,70,2200,UTTARAKHAND,Graduate
NDPP,5,100000,100,TAMILNADU,Graduate
BJP,0,10000,900,GUJARAT,Graduate
NCP,11,700000,1300,KARNATAKA,Graduate
NCP,0,8900,80000,MANIPUR,Graduate Professional
BJP,1,70000,700,KARNATAKA,Graduate
BJP,29,10000,0,CHHATTISGARH,Graduate
NCP,10,9900,20000,MAHARASHTRA,Graduate
DMK,2,30000,20000,ODISHA,8th Pass
BJP,8,150000,200,PUDUCHERRY,Others
BJP,0,50000,14,UTTARPRADESH,Graduate Professional
YSRCP,2,10000,0,KARNATAKA,Post Graduate
BJD,1,240000,4900,MAHARASHTRA,Others
DMK,2,0,1900,JHARKHAND,8th Pass
BJP,0,170000,30000,DELHI,12th Pass
INC,0,10000,40000,KARNATAKA,Graduate
AAP,0,10000,1300,KERALA,10th Pass
BJP,1,8200,5900,BIHAR,Graduate
INC,0,0,180000,UTTARAKHAND,Graduate Professional
AAP,0,10000,1000,DELHI,Doctorate
AITC,0,20000,2800,ANDHRAPRADESH,12th Pass
INC,0,40000,1900,DELHI,12th Pass
BJP,3,40000,8400,MAHARASHTRA,Graduate Professional
BJP,0,100000,8300,PUNJAB,10th Pass
DMK,8,10000,5600,ANDHRAPRADESH,Graduate Professional
INC,2,5400,200,GUJARAT,Graduate
INC,0,10000,400,TRIPURA,12th Pass
