Party,Criminal Case,Total Assets,Liabilities,state,Education,isDoctor,isAdvocate,isSC,isST
IND,0,6700,3600,BIHAR,10th Pass,0.0,0.0,0.0,0.0
CPI(M),0,10000,1100,KERALA,Graduate Professional,0.0,1.0,0.0,0.0
BJP,7,40000,0,RAJASTHAN,12th Pass,0.0,0.0,0.0,0.0
BJP,1,0,20000,RAJASTHAN,Graduate,0.0,0.0,0.0,0.0
BJP,2,0,100,ANDHRAPRADESH,Graduate,1.0,0.0,0.0,0.0
INC,1,400,3800,HARYANA,Graduate,0.0,0.0,0.0,0.0
SP,0,0,0,MAHARASHTRA,Graduate Professional,1.0,0.0,0.0,0.0
AAP,0,20000,0,MADHYAPRADESH,Graduate Professional,0.0,0.0,0.0,0.0
DMK,0,10000,1800,WESTBENGAL,Graduate,0.0,0.0,0.0,0.0
DMK,0,160000,1300,MAHARASHTRA,8th Pass,0.0,0.0,0.0,0.0
BJP,0,20000,30000,GUJARAT,10th Pass,0.0,0.0,0.0,0.0
BJP,0,10000,2100,JHARKHAND,Graduate Professional,0.0,0.0,0.0,0.0
BJD,46,6610000,8700,KARNATAKA,Graduate,0.0,0.0,0.0,0.0
BJP,0,30000,1100,ANDHRAPRADESH,12th Pass,0.0,0.0,0.0,0.0
AAP,1,120000,3800,WESTBENGAL,Graduate,0.0,0.0,0.0,0.0
RJD,0,10000,30000,TAMILNADU,10th Pass,0.0,0.0,0.0,0.0
BJP,1,280000,160000,BIHAR,Graduate Professional,0.0,0.0,0.0,0.0
BJP,2,820000,6200,ASSAM,Post Graduate,0.0,0.0,0.0,0.0
BJP,0,0,1000,KARNATAKA,Doctorate,0.0,0.0,0.0,0.0
BJP,0,6000,400,UTTARPRADESH,Graduate Professional,0.0,0.0,0.0,0.0
BJP,1,30000,1600,KARNATAKA,Doctorate,1.0,0.0,0.0,0.0
INC,3,0,500,ANDHRAPRADESH,10th Pass,0.0,0.0,0.0,0.0
BJP,30,520000,280000,ANDHRAPRADESH,Graduate,0.0,0.0,0.0,0.0
NDPP,1,90000,1900,ANDHRAPRADESH,Graduate,0.0,0.0,0.0,0.0
BJP,3,150000,400,RAJASTHAN,Doctorate,0.0,0.0,0.0,0.0
AAP,1,50000,6000,MANIPUR,12th Pass,0.0,0.0,0.0,0.0
BJP,1,20000,3000,KARNATAKA,Post Graduate,0.0,0.0,0.0,0.0
BJP,1,40000,500,TAMILNADU,Graduate,0.0,0.0,0.0,0.0
BJP,0,70000,10000,MANIPUR,10th Pass,0.0,0.0,0.0,0.0
BJP,3,70000,100,RAJASTHAN,12th Pass,1.0,0.0,0.0,0.0
CPI(M),0,10000,20000,MAHARASHTRA,Graduate Professional,0.0,0.0,0.0,0.0
BJD,6,90000,900,TAMILNADU,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,240000,0,RAJASTHAN,10th Pass,0.0,0.0,0.0,0.0
INC,0,80000,2400,KERALA,8th Pass,0.0,0.0,0.0,0.0
BJP,0,70000,60000,PUNJAB,10th Pass,0.0,0.0,0.0,0.0
BJP,1,120000,60000,WESTBENGAL,Literate,0.0,0.0,0.0,0.0
BJP,1,8700,1000,GOA,10th Pass,0.0,0.0,0.0,0.0
BJP,0,50000,1600,MAHARASHTRA,10th Pass,1.0,0.0,0.0,0.0
BJP,1,210000,5700,DELHI,Post Graduate,0.0,0.0,0.0,0.0
BJP,0,10000,0,WESTBENGAL,Graduate Professional,0.0,0.0,0.0,0.0
AAP,5,110000,1500,TAMILNADU,12th Pass,0.0,0.0,0.0,0.0
BJP,51,3000,300,TAMILNADU,10th Pass,0.0,0.0,0.0,0.0
BJP,0,20000,6900,GOA,Graduate,0.0,0.0,0.0,0.0
BJP,1,20000,3000,RAJASTHAN,Post Graduate,0.0,0.0,0.0,0.0
DMK,0,10000,0,ANDHRAPRADESH,Graduate,0.0,0.0,0.0,0.0
DMK,1,10000,10000,TAMILNADU,Graduate Professional,0.0,0.0,0.0,0.0
CPI(M),1,20000,170000,TAMILNADU,Graduate Professional,0.0,0.0,0.0,0.0
BJP,1,60000,10000,DELHI,Graduate,0.0,0.0,0.0,0.0
BJP,3,30000,900,BIHAR,Graduate,0.0,0.0,0.0,0.0
BJP,0,30000,10000,UTTARPRADESH,12th Pass,0.0,0.0,0.0,0.0
JMM,3,0,20000,WESTBENGAL,12th Pass,0.0,0.0,0.0,0.0
AAP,0,20000,1500,BIHAR,Doctorate,1.0,0.0,0.0,0.0
BJP,1,130000,1400,DELHI,Post Graduate,0.0,0.0,0.0,0.0
DMK,1,0,1500,KARNATAKA,Graduate Professional,0.0,0.0,0.0,0.0
BJP,1,70000,200,GUJARAT,10th Pass,1.0,0.0,0.0,0.0
IND,0,90000,0,KARNATAKA,Post Graduate,0.0,0.0,0.0,0.0
BJP,0,0,0,HARYANA,Post Graduate,0.0,0.0,0.0,0.0
INC,1,170000,10000,TAMILNADU,8th Pass,0.0,0.0,0.0,0.0
CPI(M),1,6000,20000,KERALA,Graduate Professional,0.0,0.0,0.0,0.0
BJP,1,2300,900,UTTARAKHAND,Graduate Professional,0.0,0.0,0.0,0.0
BJD,1,170000,3000,ANDHRAPRADESH,10th Pass,0.0,0.0,0.0,0.0
SP,0,480000,30000,BIHAR,10th Pass,0.0,0.0,0.0,0.0
INC,1,20000,2800,DELHI,10th Pass,0.0,0.0,0.0,0.0
YSRCP,3,50000,30000,UTTARAKHAND,Graduate Professional,0.0,0.0,0.0,0.0
DMK,0,40000,0,PUNJAB,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,170000,1600,MADHYAPRADESH,10th Pass,1.0,0.0,0.0,0.0
BJP,0,20000,2300,UTTARPRADESH,Post Graduate,0.0,0.0,0.0,0.0
DMK,0,100000,1600,WESTBENGAL,Graduate Professional,0.0,0.0,0.0,0.0
INC,0,270000,0,NAGALAND,Graduate,0.0,0.0,0.0,0.0
BJP,0,50000,7500,MADHYAPRADESH,Graduate Professional,1.0,0.0,0.0,0.0
BJP,0,20000,100,UTTARAKHAND,10th Pass,1.0,0.0,0.0,0.0
BJP,0,100000,800,NAGALAND,Graduate,0.0,0.0,0.0,0.0
BJP,0,50000,100,WESTBENGAL,Post Graduate,0.0,0.0,0.0,0.0
BJP,1,90000,100,WESTBENGAL,Graduate,0.0,0.0,0.0,0.0
SP,0,150000,500,BIHAR,Post Graduate,0.0,0.0,0.0,0.0
AAP,2,40000,0,KERALA,Graduate,0.0,0.0,0.0,0.0
SP,0,2200,1600,ANDHRAPRADESH,Post Graduate,0.0,0.0,0.0,0.0
BJP,0,60000,800,WESTBENGAL,10th Pass,0.0,0.0,0.0,0.0
BJP,1,110000,130000,TRIPURA,12th Pass,1.0,0.0,0.0,0.0
DMK,0,60000,10000,RAJASTHAN,10th Pass,0.0,0.0,0.0,0.0
INC,4,70000,0,ASSAM,5th Pass,0.0,0.0,0.0,0.0
INC,47,4700,70000,GUJARAT,Post Graduate,0.0,0.0,0.0,0.0
JD(U),1,270000,30000,ODISHA,10th Pass,0.0,0.0,0.0,0.0
BJP,1,8900,40000,KARNATAKA,Graduate Professional,0.0,0.0,0.0,0.0
INC,1,450000,3700,PUNJAB,12th Pass,0.0,0.0,0.0,0.0
BJP,1,20000,0,BIHAR,12th Pass,0.0,0.0,0.0,0.0
BJP,14,90000,8800,GUJARAT,12th Pass,0.0,0.0,0.0,0.0
INC,2,2410000,50000,MADHYAPRADESH,Graduate,0.0,0.0,0.0,0.0
DMK,0,30000,40000,TAMILNADU,10th Pass,0.0,0.0,0.0,0.0
YSRCP,0,1400,4800,ASSAM,Post Graduate,0.0,0.0,0.0,0.0
AITC,0,10000,0,TAMILNADU,Graduate Professional,0.0,0.0,0.0,0.0
RJD,7,20000,40000,TAMILNADU,10th Pass,0.0,0.0,0.0,0.0
AAP,0,40000,300,HIMACHALPRADESH,8th Pass,0.0,0.0,0.0,0.0
BJP,0,8900,40000,GUJARAT,12th Pass,0.0,0.0,0.0,0.0
BJD,0,6900,0,MADHYAPRADESH,10th Pass,0.0,0.0,0.0,0.0
DMK,0,270000,1600,DELHI,10th Pass,0.0,0.0,0.0,0.0
BJP,0,1750000,30000,HIMACHALPRADESH,10th Pass,0.0,0.0,0.0,0.0
BJP,1,420000,30000,MAHARASHTRA,12th Pass,0.0,0.0,0.0,0.0
INC,10,2000,480000,KARNATAKA,Post Graduate,0.0,0.0,0.0,0.0
BJD,99,9500,400,NAGALAND,10th Pass,0.0,0.0,0.0,0.0
YSRCP,1,90000,10000,GUJARAT,12th Pass,0.0,0.0,0.0,0.0
BJP,0,30000,1200,UTTARPRADESH,10th Pass,0.0,0.0,0.0,0.0
BJP,0,3400,6000,WESTBENGAL,10th Pass,0.0,0.0,0.0,0.0
BJP,9,2500,1400,KARNATAKA,10th Pass,1.0,0.0,0.0,0.0
BJP,0,70000,10000,ANDHRAPRADESH,12th Pass,0.0,0.0,0.0,0.0
CPI(M),1,30000,0,GUJARAT,Graduate,0.0,0.0,0.0,0.0
AIADMK,0,4400,30000,KARNATAKA,10th Pass,0.0,0.0,0.0,0.0
BJP,6,10000,400,ANDHRAPRADESH,12th Pass,0.0,0.0,0.0,0.0
BJP,2,3100,50,BIHAR,Post Graduate,0.0,0.0,0.0,0.0
BJP,1,280000,1200,WESTBENGAL,12th Pass,0.0,0.0,0.0,0.0
BJP,3,2500,3900,BIHAR,Post Graduate,0.0,0.0,0.0,0.0
AITC,6,20000,50000,MAHARASHTRA,10th Pass,0.0,0.0,0.0,0.0
AITC,5,0,0,WESTBENGAL,Post Graduate,0.0,0.0,0.0,0.0
BJP,1,30000,40000,UTTARPRADESH,Post Graduate,0.0,0.0,0.0,0.0
INC,1,5900,10000,TAMILNADU,10th Pass,0.0,0.0,0.0,0.0
BJP,0,40000,0,RAJASTHAN,Graduate Professional,0.0,0.0,0.0,0.0
SP,99,9700,8700,KARNATAKA,Graduate,0.0,0.0,0.0,0.0
RJD,3,90000,4100,ODISHA,Others,0.0,0.0,0.0,0.0
BJD,19,6300,50000,UTTARPRADESH,Graduate,0.0,0.0,0.0,0.0
BJP,0,90000,0,TAMILNADU,Others,0.0,0.0,0.0,0.0
BJP,0,20000,30000,CHHATTISGARH,Graduate,0.0,0.0,0.0,0.0
DMK,3,140000,0,HIMACHALPRADESH,Graduate,0.0,0.0,0.0,0.0
BJP,1,70000,1800,TAMILNADU,Graduate,0.0,0.0,0.0,0.0
BJP,0,150000,0,GUJARAT,Graduate Professional,1.0,0.0,0.0,0.0
INC,1,30000,0,BIHAR,Graduate Professional,0.0,0.0,0.0,0.0
BJP,3,100000,10000,JHARKHAND,Literate,0.0,0.0,0.0,0.0
BJP,6,0,1500,TAMILNADU,8th Pass,0.0,0.0,0.0,0.0
BJP,0,120000,40000,TAMILNADU,12th Pass,0.0,0.0,0.0,0.0
CPI(M),1,5200,300,KERALA,Graduate Professional,0.0,1.0,0.0,0.0
BJP,0,40000,600,TAMILNADU,Others,0.0,0.0,0.0,0.0
JD(U),47,3400,140000,KARNATAKA,10th Pass,1.0,0.0,0.0,0.0
YSRCP,1,6200,350000,BIHAR,Post Graduate,0.0,0.0,0.0,0.0
DMK,1,50000,3100,KARNATAKA,Graduate,0.0,0.0,0.0,0.0
INC,1,580000,10000,ANDHRAPRADESH,12th Pass,0.0,0.0,0.0,0.0
BJD,1,1300,2000,TRIPURA,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,110000,100,DELHI,Post Graduate,0.0,0.0,0.0,0.0
CPI(M),6,1200,7600,ASSAM,Graduate,0.0,0.0,0.0,0.0
BJP,0,50000,0,KARNATAKA,Post Graduate,0.0,0.0,0.0,0.0
CPI(M),4,20000,40000,KERALA,Graduate,0.0,1.0,0.0,0.0
DMK,1,90000,500,MADHYAPRADESH,Post Graduate,0.0,0.0,0.0,0.0
AAP,0,70000,6000,BIHAR,Doctorate,0.0,0.0,0.0,0.0
CPI(M),2,10000,8400,KARNATAKA,Post Graduate,0.0,0.0,0.0,0.0
BJP,0,0,0,RAJASTHAN,10th Pass,0.0,0.0,0.0,0.0
BJP,6,40000,6300,KARNATAKA,10th Pass,0.0,0.0,0.0,0.0
YSRCP,0,10000,2300,KARNATAKA,Doctorate,0.0,0.0,0.0,0.0
BJP,5,10000,0,KARNATAKA,10th Pass,0.0,0.0,0.0,0.0
INC,1,20000,400,KERALA,Graduate Professional,0.0,1.0,0.0,0.0
BJP,0,20000,400,KARNATAKA,Graduate,0.0,0.0,0.0,0.0
INC,1,40000,2400,KARNATAKA,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,170000,700,RAJASTHAN,Doctorate,1.0,0.0,0.0,0.0
AAP,1,0,0,WESTBENGAL,12th Pass,0.0,0.0,0.0,0.0
BJP,0,80000,10000,ANDHRAPRADESH,Others,0.0,0.0,0.0,0.0
BJP,5,130000,0,MAHARASHTRA,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,20000,50000,WESTBENGAL,Graduate,0.0,0.0,0.0,0.0
AITC,10,190000,1170000,BIHAR,Graduate,0.0,0.0,0.0,0.0
BJP,1,40000,5300,KARNATAKA,Post Graduate,0.0,0.0,0.0,0.0
BJP,3,50000,800,KARNATAKA,Others,0.0,0.0,0.0,0.0
BJP,3,280000,5500,TAMILNADU,12th Pass,0.0,0.0,0.0,0.0
INC,1,20000,0,MADHYAPRADESH,10th Pass,0.0,0.0,0.0,0.0
AITC,0,30000,800,UTTARAKHAND,Graduate,0.0,0.0,0.0,0.0
AITC,0,40000,200,BIHAR,Graduate,0.0,0.0,0.0,0.0
YSRCP,1,20000,4100,TAMILNADU,10th Pass,0.0,0.0,0.0,0.0
BJD,0,700000,5100,BIHAR,12th Pass,0.0,0.0,0.0,0.0
BJP,14,50000,3700,KARNATAKA,10th Pass,0.0,0.0,0.0,0.0
IND,0,90000,1800,JHARKHAND,12th Pass,0.0,0.0,0.0,0.0
BJP,0,50000,4600,BIHAR,10th Pass,1.0,0.0,0.0,0.0
BJP,0,210000,6500,CHHATTISGARH,Post Graduate,0.0,0.0,0.0,0.0
AAP,8,80000,8400,BIHAR,Graduate Professional,1.0,0.0,0.0,0.0
AAP,2,7600,8800,MANIPUR,Graduate Professional,1.0,0.0,0.0,0.0
BJP,0,0,10000,MAHARASHTRA,10th Pass,0.0,0.0,0.0,0.0
CPI(M),1,20000,0,TAMILNADU,Graduate Professional,0.0,0.0,0.0,0.0
BJD,1,300000,3800,ASSAM,12th Pass,0.0,0.0,0.0,0.0
BJP,1,90000,50000,UTTARPRADESH,Post Graduate,0.0,0.0,0.0,0.0
CPI(M),4,820000,340000,KERALA,Graduate Professional,0.0,1.0,0.0,0.0
BJP,22,100,6800,MADHYAPRADESH,Graduate,0.0,0.0,0.0,0.0
YSRCP,1,30000,10000,ANDHRAPRADESH,Graduate,0.0,0.0,0.0,0.0
BJP,0,40000,1500,ANDHRAPRADESH,Graduate,0.0,0.0,0.0,0.0
AIADMK,12,540000,8200,BIHAR,Graduate,0.0,0.0,0.0,0.0
IND,0,20000,6300,MAHARASHTRA,12th Pass,0.0,0.0,0.0,0.0
JMM,0,90000,5300,TAMILNADU,10th Pass,0.0,0.0,0.0,0.0
BJP,6,9300,1400,GUJARAT,10th Pass,0.0,0.0,0.0,0.0
TDP,0,160000,130000,KARNATAKA,Post Graduate,0.0,0.0,0.0,0.0
BJP,0,20000,10000,RAJASTHAN,10th Pass,0.0,0.0,0.0,0.0
AAP,0,400000,500,ARUNACHALPRADESH,Post Graduate,0.0,0.0,0.0,0.0
DMK,1,1300000,570000,TAMILNADU,Graduate Professional,0.0,0.0,0.0,0.0
BJD,1,70000,50000,CHHATTISGARH,Graduate,0.0,0.0,0.0,0.0
BJP,7,90000,4000,ARUNACHALPRADESH,10th Pass,0.0,0.0,0.0,0.0
BJP,1,210000,20000,MADHYAPRADESH,Post Graduate,0.0,0.0,0.0,0.0
YSRCP,6,260000,80000,MADHYAPRADESH,10th Pass,1.0,0.0,0.0,0.0
BJP,1,6700,2100,TAMILNADU,Post Graduate,0.0,0.0,0.0,0.0
BJP,1,90000,1800,KARNATAKA,Graduate,0.0,0.0,0.0,0.0
INC,0,4900,2600,PUNJAB,8th Pass,0.0,0.0,0.0,0.0
BJP,1,40000,10000,ANDHRAPRADESH,Graduate Professional,0.0,0.0,0.0,0.0
JMM,1,100000,30000,HARYANA,Others,0.0,0.0,0.0,0.0
DMK,0,20000,4700,WESTBENGAL,Post Graduate,0.0,0.0,0.0,0.0
BJP,0,4600,1400,MAHARASHTRA,Graduate,0.0,0.0,0.0,0.0
BJP,0,0,1000,RAJASTHAN,10th Pass,0.0,0.0,0.0,0.0
BJP,0,30000,5700,CHHATTISGARH,Graduate,1.0,0.0,0.0,0.0
INC,0,30000,300,GUJARAT,Graduate,0.0,0.0,0.0,0.0
BJP,0,90000,100,ASSAM,Post Graduate,1.0,0.0,0.0,0.0
AAP,0,5900,40000,TAMILNADU,10th Pass,0.0,0.0,0.0,0.0
BJP,1,20000,100,ANDHRAPRADESH,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,20000,2800,TAMILNADU,10th Pass,0.0,0.0,0.0,0.0
BJP,1,20000,0,BIHAR,Graduate,0.0,0.0,0.0,0.0
DMK,0,40000,10000,TAMILNADU,10th Pass,0.0,0.0,0.0,0.0
BJP,1,20000,30000,MADHYAPRADESH,Graduate,0.0,0.0,0.0,0.0
DMK,1,130000,0,MAHARASHTRA,10th Pass,0.0,0.0,0.0,0.0
BJP,0,10000,0,BIHAR,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,40000,4000,MAHARASHTRA,Doctorate,0.0,0.0,0.0,0.0
BJD,1,60000,0,WESTBENGAL,Graduate Professional,0.0,0.0,0.0,0.0
INC,1,240000,400,MADHYAPRADESH,Post Graduate,0.0,0.0,0.0,0.0
BJP,0,20000,7100,MAHARASHTRA,Graduate Professional,0.0,0.0,0.0,0.0
AAP,0,20000,110000,WESTBENGAL,Graduate,0.0,0.0,0.0,0.0
BJP,0,110000,1000,GUJARAT,10th Pass,0.0,0.0,0.0,0.0
INC,1,210000,40000,ANDHRAPRADESH,Post Graduate,0.0,0.0,0.0,0.0
INC,0,10000,800,MAHARASHTRA,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,40000,0,MADHYAPRADESH,10th Pass,0.0,0.0,0.0,0.0
BJP,0,70000,60000,RAJASTHAN,10th Pass,0.0,0.0,0.0,0.0
INC,0,8800,1100,BIHAR,Post Graduate,0.0,0.0,0.0,0.0
BJP,0,210000,10000,CHHATTISGARH,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,50000,600,WESTBENGAL,Post Graduate,0.0,0.0,0.0,0.0
BJP,3,0,60000,TAMILNADU,Post Graduate,0.0,0.0,0.0,0.0
INC,3,700000,100,KARNATAKA,Graduate Professional,0.0,0.0,0.0,0.0
INC,0,0,0,KARNATAKA,Doctorate,0.0,0.0,0.0,0.0
AIADMK,0,340000,230000,BIHAR,Post Graduate,0.0,0.0,0.0,0.0
CPI(M),1,10000,2000,KERALA,Graduate Professional,0.0,1.0,0.0,0.0
INC,0,140000,1600,TAMILNADU,10th Pass,0.0,0.0,0.0,0.0
BJP,0,190000,10000,MAHARASHTRA,12th Pass,0.0,0.0,0.0,0.0
BJP,0,4900,0,RAJASTHAN,Post Graduate,0.0,0.0,0.0,0.0
DMK,0,20000,0,MADHYAPRADESH,Graduate Professional,0.0,0.0,0.0,0.0
INC,0,4900,2300,WESTBENGAL,Doctorate,0.0,0.0,0.0,0.0
AAP,1,200000,2400,BIHAR,8th Pass,0.0,0.0,0.0,0.0
DMK,15,9400,2500,BIHAR,Graduate Professional,0.0,0.0,0.0,0.0
AITC,7,50000,0,RAJASTHAN,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,90000,340000,KARNATAKA,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,40000,200,WESTBENGAL,Graduate,0.0,0.0,0.0,0.0
DMK,0,40000,40000,KARNATAKA,Graduate,0.0,0.0,0.0,0.0
BJP,0,70000,2100,TAMILNADU,Graduate,0.0,0.0,0.0,0.0
RJD,1,5900,7100,MANIPUR,Graduate Professional,0.0,0.0,0.0,0.0
DMK,47,160000,6900,ANDHRAPRADESH,12th Pass,0.0,0.0,0.0,0.0
BJP,10,180000,6000,BIHAR,Graduate,0.0,0.0,0.0,0.0
YSRCP,9,210000,2300,ANDHRAPRADESH,Graduate,0.0,0.0,0.0,0.0
CPI(M),1,10000,2500,KERALA,Graduate Professional,0.0,1.0,0.0,0.0
JD(U),1,0,0,RAJASTHAN,Post Graduate,0.0,0.0,0.0,0.0
BJP,1,0,1500,WESTBENGAL,Graduate Professional,0.0,0.0,0.0,0.0
RJD,22,190000,6300,MANIPUR,Post Graduate,0.0,0.0,0.0,0.0
BJP,2,0,100,ODISHA,Graduate,0.0,0.0,0.0,0.0
BJP,5,250000,2000,GUJARAT,Graduate,1.0,0.0,0.0,0.0
BJP,1,2200,90000,MADHYAPRADESH,Graduate Professional,0.0,0.0,0.0,0.0
DMK,1,400000,1700,BIHAR,12th Pass,1.0,0.0,0.0,0.0
BJP,2,530000,1600,GOA,Graduate Professional,1.0,0.0,0.0,0.0
BJP,1,8400,750000,BIHAR,Graduate Professional,0.0,0.0,0.0,0.0
YSRCP,2,0,80000,KARNATAKA,Graduate Professional,0.0,0.0,0.0,0.0
DMK,5,20000,0,MADHYAPRADESH,Graduate Professional,0.0,0.0,0.0,0.0
Sikkim Krantikari Morcha,1,320000,6500,TAMILNADU,Graduate Professional,0.0,0.0,0.0,0.0
BJP,1,40000,4700,MADHYAPRADESH,8th Pass,0.0,0.0,0.0,0.0
BJD,5,30000,100,MADHYAPRADESH,10th Pass,0.0,0.0,0.0,0.0
BJP,0,150000,30000,UTTARAKHAND,10th Pass,1.0,0.0,0.0,0.0
BJP,0,20000,10000,ANDHRAPRADESH,Graduate Professional,1.0,0.0,0.0,0.0
NPP,3,700000,4100,PUNJAB,12th Pass,0.0,0.0,0.0,0.0
BJP,2,20000,0,UTTARPRADESH,Graduate,0.0,0.0,0.0,0.0
AITC,0,40000,4600,NAGALAND,Graduate Professional,1.0,0.0,0.0,0.0
INC,0,50000,5700,HIMACHALPRADESH,10th Pass,0.0,0.0,0.0,0.0
BJP,5,60000,10000,HIMACHALPRADESH,10th Pass,0.0,0.0,0.0,0.0
CPI(M),1,10000,300,KERALA,12th Pass,0.0,1.0,0.0,0.0
INC,1,0,10000,BIHAR,Graduate Professional,0.0,0.0,0.0,0.0
INC,3,30000,20000,RAJASTHAN,Post Graduate,0.0,0.0,0.0,0.0
BJP,6,80000,3400,MEGHALAYA,8th Pass,0.0,0.0,0.0,0.0
BJP,9,20000,0,KARNATAKA,10th Pass,0.0,0.0,0.0,0.0
AAP,1,110000,120000,TAMILNADU,8th Pass,0.0,0.0,0.0,0.0
AAP,0,2500,7500,KARNATAKA,Graduate Professional,0.0,0.0,0.0,0.0
INC,2,40000,3500,KARNATAKA,Graduate Professional,0.0,0.0,0.0,0.0
BJP,6,40000,1200,KARNATAKA,10th Pass,0.0,0.0,0.0,0.0
NDPP,0,10000,10000,BIHAR,10th Pass,0.0,0.0,0.0,0.0
BJP,1,70000,2300,KARNATAKA,Graduate Professional,0.0,0.0,0.0,0.0
BJP,12,80000,8400,TAMILNADU,12th Pass,0.0,0.0,0.0,0.0
CPI(M),0,260000,9700,KARNATAKA,12th Pass,0.0,0.0,0.0,0.0
BJP,2,210000,30000,ARUNACHALPRADESH,8th Pass,0.0,0.0,0.0,0.0
YSRCP,1,2700,480000,KARNATAKA,10th Pass,0.0,0.0,0.0,0.0
BJP,1,170000,3900,GUJARAT,12th Pass,0.0,0.0,0.0,0.0
DMK,3,120000,80000,UTTARAKHAND,10th Pass,0.0,0.0,0.0,0.0
JD(S),3,20000,5600,HARYANA,Graduate,0.0,0.0,0.0,0.0
YSRCP,0,140000,8100,KARNATAKA,Graduate,0.0,0.0,0.0,0.0
BJP,0,320000,30000,RAJASTHAN,Doctorate,1.0,0.0,0.0,0.0
NDPP,6,70000,7000,KARNATAKA,10th Pass,0.0,0.0,0.0,0.0
AAP,0,90000,3400,TAMILNADU,Others,1.0,0.0,0.0,0.0
DMK,0,110000,90000,ANDHRAPRADESH,Post Graduate,0.0,0.0,0.0,0.0
AITC,0,2100,100,TAMILNADU,12th Pass,0.0,0.0,0.0,0.0
AAP,0,70000,5700,ANDHRAPRADESH,5th Pass,0.0,0.0,0.0,0.0
JD(U),1,20000,1800,ANDHRAPRADESH,12th Pass,0.0,0.0,0.0,0.0
BJP,0,40000,2650000,KARNATAKA,Doctorate,0.0,0.0,0.0,0.0
BJP,0,30000,2200,KARNATAKA,12th Pass,0.0,0.0,0.0,0.0
BJP,1,90000,200,KARNATAKA,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,2400,160000,HIMACHALPRADESH,12th Pass,0.0,0.0,0.0,0.0
BJP,0,130000,4700,TAMILNADU,Others,0.0,0.0,0.0,0.0
BJP,0,90000,0,DELHI,12th Pass,0.0,0.0,0.0,0.0
BJP,0,10000,10000,TAMILNADU,12th Pass,0.0,0.0,0.0,0.0
IND,1,130000,0,UTTARAKHAND,10th Pass,0.0,0.0,0.0,0.0
BJP,1,40000,10000,DELHI,10th Pass,0.0,0.0,0.0,0.0
INC,0,10000,5900,KARNATAKA,10th Pass,0.0,0.0,0.0,0.0
BJP,0,10000,1400,MAHARASHTRA,Graduate Professional,0.0,0.0,0.0,0.0
JMM,0,400,1700,BIHAR,Graduate Professional,1.0,0.0,0.0,0.0
DMK,0,70000,9900,MAHARASHTRA,10th Pass,0.0,0.0,0.0,0.0
INC,1,40000,900,MAHARASHTRA,10th Pass,0.0,0.0,0.0,0.0
BJP,1,520000,1300,SIKKIM,8th Pass,0.0,0.0,0.0,0.0
INC,0,40000,500,TAMILNADU,Graduate Professional,0.0,0.0,0.0,0.0
BJP,3,170000,30000,BIHAR,8th Pass,0.0,0.0,0.0,0.0
AAP,1,40000,0,KARNATAKA,Literate,0.0,0.0,0.0,0.0
IND,1,6700,900,KERALA,Post Graduate,0.0,0.0,0.0,0.0
AIADMK,1,80000,0,TAMILNADU,Post Graduate,0.0,0.0,0.0,0.0
BJP,3,40000,10000,MAHARASHTRA,Graduate,0.0,0.0,0.0,0.0
BJP,5,40000,1000,GUJARAT,Graduate,0.0,0.0,0.0,0.0
JD(S),0,30000,35,KARNATAKA,10th Pass,0.0,0.0,0.0,0.0
BJP,1,560000,40000,MANIPUR,10th Pass,0.0,0.0,0.0,0.0
BJP,5,210000,8600,HIMACHALPRADESH,Graduate,0.0,0.0,0.0,0.0
BJP,1,0,0,KARNATAKA,Graduate Professional,0.0,0.0,0.0,0.0
BJP,2,20000,8100,HARYANA,Graduate,1.0,0.0,0.0,0.0
SHS,1,20000,1300,BIHAR,Post Graduate,0.0,0.0,0.0,0.0
BJP,1,0,10000,MADHYAPRADESH,12th Pass,0.0,0.0,0.0,0.0
BJP,0,70000,0,UTTARAKHAND,Post Graduate,0.0,0.0,0.0,0.0
BJP,0,40000,120000,KARNATAKA,Graduate Professional,0.0,0.0,0.0,0.0
BJP,1,20000,10000,UTTARPRADESH,10th Pass,0.0,0.0,0.0,0.0
BJP,1,30000,5700,ANDHRAPRADESH,Literate,0.0,0.0,0.0,0.0
BJP,0,20000,0,TAMILNADU,Post Graduate,0.0,0.0,0.0,0.0
BJD,1,40000,10000,JHARKHAND,10th Pass,0.0,0.0,0.0,0.0
SHS,1,80000,6300,RAJASTHAN,Post Graduate,0.0,0.0,0.0,0.0
AAP,1,2000,8900,HIMACHALPRADESH,10th Pass,0.0,0.0,0.0,0.0
NDPP,0,50000,50000,CHHATTISGARH,Post Graduate,0.0,0.0,0.0,0.0
